date,country,province,city,confirmed,cured,dead
  2020-02-15,中国,云南省,红河哈尼族彝族自治州,8,3,0
  2020-02-15,中国,云南省,文山壮族苗族自治州,2,0,0
  2020-02-15,中国,云南省,西双版纳傣族自治州,15,3,0
  2020-02-15,中国,云南省,大理白族自治州,13,5,0
  2020-02-15,中国,云南省,德宏傣族景颇族自治州,5,0,0
  2020-02-15,中国,云南省,怒江傈僳族自治州,0,0,0
  2020-02-15,中国,云南省,迪庆藏族自治州,0,0,0
  2020-02-15,中国,西藏自治区,,1,1,0
  2020-02-15,中国,西藏自治区,拉萨市,1,1,0
  2020-02-15,中国,西藏自治区,日喀则市,0,0,0
  2020-02-15,中国,西藏自治区,昌都市,0,0,0
  2020-02-15,中国,西藏自治区,林芝市,0,0,0
  2020-02-15,中国,西藏自治区,山南市,0,0,0
  2020-02-15,中国,西藏自治区,那曲市,0,0,0
  2020-02-15,中国,西藏自治区,阿里地区,0,0,0
  2020-02-15,中国,陕西省,,232,53,0
  2020-02-15,中国,陕西省,未公布来源,0,0,0
  2020-02-15,中国,陕西省,杨凌示范区,1,0,0
  2020-02-15,中国,陕西省,西安市,114,25,0
  2020-02-15,中国,陕西省,铜川市,8,4,0
  2020-02-15,中国,陕西省,宝鸡市,13,7,0
  2020-02-15,中国,陕西省,咸阳市,17,5,0
  2020-02-15,中国,陕西省,渭南市,15,1,0
  2020-02-15,中国,陕西省,韩城市,1,1,0
  2020-02-15,中国,陕西省,延安市,8,6,0
  2020-02-15,中国,陕西省,汉中市,21,1,0
  2020-02-15,中国,陕西省,榆林市,3,1,0
  2020-02-15,中国,陕西省,安康市,24,5,0
  2020-02-15,中国,陕西省,商洛市,7,2,0
  2020-02-15,中国,甘肃省,,90,49,2
  2020-02-15,中国,甘肃省,未公布来源,0,0,0
  2020-02-15,中国,甘肃省,兰州市,35,17,2
  2020-02-15,中国,甘肃省,嘉峪关市,0,0,0
  2020-02-15,中国,甘肃省,金昌市,1,1,0
  2020-02-15,中国,甘肃省,白银市,4,1,0
  2020-02-15,中国,甘肃省,天水市,12,9,0
  2020-02-15,中国,甘肃省,武威市,0,0,0
  2020-02-15,中国,甘肃省,张掖市,2,2,0
  2020-02-15,中国,甘肃省,平凉市,9,1,0
  2020-02-15,中国,甘肃省,酒泉市,0,0,0
  2020-02-15,中国,甘肃省,庆阳市,3,2,0
  2020-02-15,中国,甘肃省,定西市,9,8,0
  2020-02-15,中国,甘肃省,陇南市,4,3,0
  2020-02-15,中国,甘肃省,临夏回族自治州,3,3,0
  2020-02-15,中国,甘肃省,甘南藏族自治州,8,2,0
  2020-02-15,中国,青海省,,18,13,0
  2020-02-15,中国,青海省,未公布来源,0,2,0
  2020-02-15,中国,青海省,西宁市,15,10,0
  2020-02-15,中国,青海省,海东市,0,0,0
  2020-02-15,中国,青海省,海北藏族自治州,3,1,0
  2020-02-15,中国,青海省,黄南藏族自治州,0,0,0
  2020-02-15,中国,青海省,海南藏族自治州,0,0,0
  2020-02-15,中国,青海省,果洛藏族自治州,0,0,0
  2020-02-15,中国,青海省,玉树藏族自治州,0,0,0
  2020-02-15,中国,青海省,海西蒙古族藏族自治州,0,0,0
  2020-02-15,中国,宁夏回族自治区,,70,33,0
  2020-02-15,中国,宁夏回族自治区,宁东管委会,1,1,0
  2020-02-15,中国,宁夏回族自治区,未公布来源,0,0,0
  2020-02-15,中国,宁夏回族自治区,银川市,33,20,0
  2020-02-15,中国,宁夏回族自治区,石嘴山市,1,1,0
  2020-02-15,中国,宁夏回族自治区,吴忠市,27,6,0
  2020-02-15,中国,宁夏回族自治区,固原市,5,2,0
  2020-02-15,中国,宁夏回族自治区,中卫市,3,3,0
  2020-02-15,中国,新疆维吾尔自治区,,71,11,1
  2020-02-15,中国,新疆维吾尔自治区,第七师,1,1,0
  2020-02-15,中国,新疆维吾尔自治区,第九师,4,0,0
  2020-02-15,中国,新疆维吾尔自治区,第十二师,1,0,0
  2020-02-15,中国,新疆维吾尔自治区,第四师,10,0,0
  2020-02-15,中国,新疆维吾尔自治区,乌鲁木齐市,23,3,0
  2020-02-15,中国,新疆维吾尔自治区,克拉玛依市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,吐鲁番市,2,1,0
  2020-02-15,中国,新疆维吾尔自治区,哈密市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,昌吉回族自治州,4,0,0
  2020-02-15,中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,3,0,0
  2020-02-15,中国,新疆维吾尔自治区,阿克苏地区,1,1,0
  2020-02-15,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,喀什地区,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,和田地区,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,伊犁哈萨克自治州,16,4,0
  2020-02-15,中国,新疆维吾尔自治区,塔城地区,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,阿勒泰地区,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,石河子市,3,1,1
  2020-02-15,中国,新疆维吾尔自治区,阿拉尔市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,图木舒克市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,五家渠市,2,0,0
  2020-02-15,中国,新疆维吾尔自治区,北屯市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,铁门关市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,双河市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,可克达拉市,0,0,0
  2020-02-15,中国,新疆维吾尔自治区,昆玉市,0,0,0
  2020-02-15,中国,台湾省,,18,2,0
  2020-02-15,中国,台湾省,台湾,18,1,0
  2020-02-15,中国,香港特别行政区,,56,1,1
  2020-02-15,中国,香港特别行政区,香港,56,1,1
  2020-02-15,中国,澳门特别行政区,,10,3,0
  2020-02-15,中国,澳门特别行政区,澳门,10,3,0
  2020-02-15,德国,,,16,1,0
  2020-02-15,埃及,,,1,0,0
  2020-02-15,西班牙,,,2,0,0
  2020-02-15,芬兰,,,1,1,0
  2020-02-15,法国,,,11,0,1
  2020-02-15,英国,,,9,1,0
  2020-02-15,印度,,,3,0,0
  2020-02-15,意大利,,,3,0,0
  2020-02-15,日本,,,326,1,1
  2020-02-15,柬埔寨,,,1,1,0
  2020-02-15,韩国,,,28,9,0
  2020-02-15,斯里兰卡,,,1,1,0
  2020-02-15,马来西亚,,,21,3,0
  2020-02-15,尼泊尔,,,1,1,0
  2020-02-15,菲律宾,,,3,1,1
  2020-02-15,俄罗斯,,,2,2,0
  2020-02-15,瑞典,,,1,0,0
  2020-02-15,新加坡,,,67,17,0
  2020-02-15,泰国,,,33,14,0
  2020-02-15,美国,,,15,3,0
  2020-02-15,越南,,,16,7,0
  2020-02-16,阿联酋,,,8,4,0
  2020-02-16,澳大利亚,,,15,5,0
  2020-02-16,比利时,,,1,1,0
  2020-02-16,加拿大,,,8,1,0
  2020-02-16,中国,,,70637,10860,1772
  2020-02-16,中国,北京市,,381,114,4
  2020-02-16,中国,北京市,外地来京,26,2,0
  2020-02-16,中国,北京市,未公布来源,0,89,4
  2020-02-16,中国,北京市,东城区,12,0,0
  2020-02-16,中国,北京市,西城区,46,0,0
  2020-02-16,中国,北京市,朝阳区,58,0,0
  2020-02-16,中国,北京市,丰台区,39,0,0
  2020-02-16,中国,北京市,石景山区,14,1,0
  2020-02-16,中国,北京市,海淀区,60,0,0
  2020-02-16,中国,北京市,门头沟区,3,0,0
  2020-02-16,中国,北京市,房山区,15,0,0
  2020-02-16,中国,北京市,通州区,18,0,0
  2020-02-16,中国,北京市,顺义区,10,0,0
  2020-02-16,中国,北京市,昌平区,25,0,0
  2020-02-16,中国,北京市,大兴区,39,16,0
  2020-02-16,中国,北京市,怀柔区,7,0,0
  2020-02-16,中国,北京市,平谷区,0,0,0
  2020-02-16,中国,北京市,密云区,7,0,0
  2020-02-16,中国,北京市,延庆区,1,0,0
  2020-02-16,中国,天津市,,124,45,3
  2020-02-16,中国,天津市,外地来津,6,2,0
  2020-02-16,中国,天津市,未公布来源,0,8,0
  2020-02-16,中国,天津市,和平区,6,2,0
  2020-02-16,中国,天津市,河东区,15,7,1
  2020-02-16,中国,天津市,河西区,4,2,0
  2020-02-16,中国,天津市,南开区,6,1,0
  2020-02-16,中国,天津市,河北区,12,7,0
  2020-02-16,中国,天津市,红桥区,2,2,0
  2020-02-16,中国,天津市,东丽区,4,1,0
  2020-02-16,中国,天津市,西青区,4,2,0
  2020-02-16,中国,天津市,津南区,1,0,0
  2020-02-16,中国,天津市,北辰区,6,1,0
  2020-02-16,中国,天津市,武清区,2,1,0
  2020-02-16,中国,天津市,宝坻区,49,9,2
  2020-02-16,中国,天津市,滨海新区,3,0,0
  2020-02-16,中国,天津市,宁河区,4,0,0
  2020-02-16,中国,天津市,静海区,0,0,0
  2020-02-16,中国,天津市,蓟州区,0,0,0
  2020-02-16,中国,河北省,,301,109,3
  2020-02-16,中国,河北省,石家庄市,28,7,0
  2020-02-16,中国,河北省,唐山市,51,9,0
  2020-02-16,中国,河北省,秦皇岛市,10,3,0
  2020-02-16,中国,河北省,邯郸市,31,10,0
  2020-02-16,中国,河北省,邢台市,22,10,1
  2020-02-16,中国,河北省,保定市,32,20,0
  2020-02-16,中国,河北省,张家口市,34,9,0
  2020-02-16,中国,河北省,承德市,7,5,0
  2020-02-16,中国,河北省,沧州市,47,14,2
  2020-02-16,中国,河北省,廊坊市,30,14,0
  2020-02-16,中国,河北省,衡水市,8,4,0
  2020-02-16,中国,山西省,,129,50,0
  2020-02-16,中国,山西省,太原市,19,8,0
  2020-02-16,中国,山西省,大同市,12,4,0
  2020-02-16,中国,山西省,阳泉市,4,0,0
  2020-02-16,中国,山西省,长治市,8,1,0
  2020-02-16,中国,山西省,晋城市,9,2,0
  2020-02-16,中国,山西省,朔州市,7,2,0
  2020-02-16,中国,山西省,晋中市,35,12,0
  2020-02-16,中国,山西省,运城市,19,13,0
  2020-02-16,中国,山西省,忻州市,7,0,0
  2020-02-16,中国,山西省,临汾市,2,1,0
  2020-02-16,中国,山西省,吕梁市,6,6,0
  2020-02-16,中国,内蒙古自治区,,72,8,0
  2020-02-16,中国,内蒙古自治区,呼和浩特市,7,0,0
  2020-02-16,中国,内蒙古自治区,包头市,11,0,0
  2020-02-16,中国,内蒙古自治区,乌海市,2,0,0
  2020-02-16,中国,内蒙古自治区,赤峰市,9,2,0
  2020-02-16,中国,内蒙古自治区,通辽市,6,0,0
  2020-02-16,中国,内蒙古自治区,鄂尔多斯市,11,3,0
  2020-02-16,中国,内蒙古自治区,呼伦贝尔市,6,1,0
  2020-02-16,中国,内蒙古自治区,巴彦淖尔市,8,0,0
  2020-02-16,中国,内蒙古自治区,乌兰察布市,3,1,0
  2020-02-16,中国,内蒙古自治区,兴安盟,1,0,0
  2020-02-16,中国,内蒙古自治区,锡林郭勒盟,6,1,0
  2020-02-16,中国,内蒙古自治区,阿拉善盟,0,0,0
  2020-02-16,中国,辽宁省,,121,41,1
  2020-02-16,中国,辽宁省,沈阳市,28,17,0
  2020-02-16,中国,辽宁省,大连市,19,5,0
  2020-02-16,中国,辽宁省,鞍山市,4,0,0
  2020-02-16,中国,辽宁省,本溪市,3,1,0
  2020-02-16,中国,辽宁省,丹东市,7,4,0
  2020-02-16,中国,辽宁省,锦州市,12,6,0
  2020-02-16,中国,辽宁省,营口市,1,1,0
  2020-02-16,中国,辽宁省,阜新市,8,0,0
  2020-02-16,中国,辽宁省,辽阳市,3,2,0
  2020-02-16,中国,辽宁省,盘锦市,11,0,0
  2020-02-16,中国,辽宁省,铁岭市,7,1,0
  2020-02-16,中国,辽宁省,朝阳市,6,2,0
  2020-02-16,中国,辽宁省,葫芦岛市,12,0,1
  2020-02-16,中国,吉林省,,89,30,1
  2020-02-16,中国,吉林省,长春市,45,16,0
  2020-02-16,中国,吉林省,吉林市,5,3,0
  2020-02-16,中国,吉林省,四平市,14,4,1
  2020-02-16,中国,吉林省,公主岭市,6,2,0
  2020-02-16,中国,吉林省,辽源市,7,1,0
  2020-02-16,中国,吉林省,通化市,3,0,0
  2020-02-16,中国,吉林省,梅河口市,1,1,0
  2020-02-16,中国,吉林省,白山市,0,0,0
  2020-02-16,中国,吉林省,松原市,2,1,0
  2020-02-16,中国,吉林省,白城市,1,0,0
  2020-02-16,中国,吉林省,延边朝鲜族自治州,5,2,0
  2020-02-16,中国,黑龙江省,,457,80,11
  2020-02-16,中国,黑龙江省,未公布来源,0,0,0
  2020-02-16,中国,黑龙江省,哈尔滨市,182,32,3
  2020-02-16,中国,黑龙江省,齐齐哈尔市,38,8,1
  2020-02-16,中国,黑龙江省,鸡西市,46,1,0
  2020-02-16,中国,黑龙江省,鹤岗市,5,2,0
  2020-02-16,中国,黑龙江省,双鸭山市,49,1,2
  2020-02-16,中国,黑龙江省,大庆市,19,3,1
  2020-02-16,中国,黑龙江省,伊春市,1,0,0
  2020-02-16,中国,黑龙江省,佳木斯市,15,13,0
  2020-02-16,中国,黑龙江省,七台河市,16,4,0
  2020-02-16,中国,黑龙江省,牡丹江市,12,1,0
  2020-02-16,中国,黑龙江省,黑河市,14,0,0
  2020-02-16,中国,黑龙江省,绥化市,46,12,4
  2020-02-16,中国,黑龙江省,大兴安岭地区,2,1,0
  2020-02-16,中国,上海市,,331,140,1
  2020-02-16,中国,上海市,外地来沪,109,53,1
  2020-02-16,中国,上海市,未公布来源,0,0,0
  2020-02-16,中国,上海市,黄浦区,6,2,0
  2020-02-16,中国,上海市,徐汇区,18,4,0
  2020-02-16,中国,上海市,长宁区,13,7,0
  2020-02-16,中国,上海市,静安区,16,7,0
  2020-02-16,中国,上海市,普陀区,11,3,0
  2020-02-16,中国,上海市,虹口区,7,4,0
  2020-02-16,中国,上海市,杨浦区,9,3,0
  2020-02-16,中国,上海市,闵行区,18,8,0
  2020-02-16,中国,上海市,宝山区,21,6,0
  2020-02-16,中国,上海市,嘉定区,9,2,0
  2020-02-16,中国,上海市,浦东新区,57,31,0
  2020-02-16,中国,上海市,金山区,3,2,0
  2020-02-16,中国,上海市,松江区,14,2,0
  2020-02-16,中国,上海市,青浦区,5,5,0
  2020-02-16,中国,上海市,奉贤区,9,1,0
  2020-02-16,中国,上海市,崇明区,3,0,0
  2020-02-16,中国,江苏省,,626,226,0
  2020-02-16,中国,江苏省,南京市,92,30,0
  2020-02-16,中国,江苏省,无锡市,53,18,0
  2020-02-16,中国,江苏省,徐州市,78,28,0
  2020-02-16,中国,江苏省,常州市,46,21,0
  2020-02-16,中国,江苏省,苏州市,86,26,0
  2020-02-16,中国,江苏省,南通市,40,15,0
  2020-02-16,中国,江苏省,连云港市,48,12,0
  2020-02-16,中国,江苏省,淮安市,63,23,0
  2020-02-16,中国,江苏省,盐城市,27,10,0
  2020-02-16,中国,江苏省,扬州市,22,8,0
  2020-02-16,中国,江苏省,镇江市,12,4,0
  2020-02-16,中国,江苏省,泰州市,37,16,0
  2020-02-16,中国,江苏省,宿迁市,13,7,0
  2020-02-16,中国,浙江省,,1171,470,0
  2020-02-16,中国,浙江省,未公布来源,0,0,0
  2020-02-16,中国,浙江省,杭州市,166,76,0
  2020-02-16,中国,浙江省,宁波市,155,55,0
  2020-02-16,中国,浙江省,温州市,502,182,0
  2020-02-16,中国,浙江省,嘉兴市,43,11,0
  2020-02-16,中国,浙江省,湖州市,10,4,0
  2020-02-16,中国,浙江省,绍兴市,42,17,0
  2020-02-16,中国,浙江省,金华市,55,24,0
  2020-02-16,中国,浙江省,衢州市,21,9,0
  2020-02-16,中国,浙江省,舟山市,10,5,0
  2020-02-16,中国,浙江省,台州市,146,63,0
  2020-02-16,中国,浙江省,丽水市,17,10,0
  2020-02-16,中国,安徽省,,973,266,6
  2020-02-16,中国,安徽省,未公布来源,0,0,0
  2020-02-16,中国,安徽省,合肥市,169,43,1
  2020-02-16,中国,安徽省,芜湖市,31,13,0
  2020-02-16,中国,安徽省,蚌埠市,157,9,5
  2020-02-16,中国,安徽省,淮南市,24,8,0
  2020-02-16,中国,安徽省,马鞍山市,36,10,0
  2020-02-16,中国,安徽省,淮北市,26,10,0
  2020-02-16,中国,安徽省,铜陵市,28,10,0
  2020-02-16,中国,安徽省,安庆市,82,34,0
  2020-02-16,中国,安徽省,黄山市,9,1,0
  2020-02-16,中国,安徽省,滁州市,13,7,0
  2020-02-16,中国,安徽省,阜阳市,152,37,0
  2020-02-16,中国,安徽省,宿州市,39,13,0
  2020-02-16,中国,安徽省,六安市,65,15,0
  2020-02-16,中国,安徽省,亳州市,108,35,0
  2020-02-16,中国,安徽省,池州市,17,6,0
  2020-02-16,中国,安徽省,宣城市,6,4,0
  2020-02-16,中国,福建省,,290,84,0
  2020-02-16,中国,福建省,未公布来源,0,10,0
  2020-02-16,中国,福建省,福州市,68,23,0
  2020-02-16,中国,福建省,厦门市,34,5,0
  2020-02-16,中国,福建省,莆田市,55,10,0
  2020-02-16,中国,福建省,三明市,13,3,0
  2020-02-16,中国,福建省,泉州市,46,13,0
  2020-02-16,中国,福建省,漳州市,20,4,0
  2020-02-16,中国,福建省,南平市,20,7,0
  2020-02-16,中国,福建省,龙岩市,6,1,0
  2020-02-16,中国,福建省,宁德市,25,6,0
  2020-02-16,中国,江西省,,930,275,1
  2020-02-16,中国,江西省,赣江新区,1,0,0
  2020-02-16,中国,江西省,南昌市,227,75,0
  2020-02-16,中国,江西省,景德镇市,5,1,0
  2020-02-16,中国,江西省,萍乡市,32,4,0
  2020-02-16,中国,江西省,九江市,117,22,0
  2020-02-16,中国,江西省,新余市,129,37,0
  2020-02-16,中国,江西省,鹰潭市,18,3,0
  2020-02-16,中国,江西省,赣州市,76,17,1
  2020-02-16,中国,江西省,吉安市,21,9,0
  2020-02-16,中国,江西省,宜春市,104,20,0
  2020-02-16,中国,江西省,抚州市,72,20,0
  2020-02-16,中国,江西省,上饶市,123,38,0
  2020-02-16,中国,山东省,,541,175,2
  2020-02-16,中国,山东省,济南市,47,11,0
  2020-02-16,中国,山东省,青岛市,57,27,1
  2020-02-16,中国,山东省,淄博市,29,4,0
  2020-02-16,中国,山东省,枣庄市,24,4,0
  2020-02-16,中国,山东省,东营市,0,0,0
  2020-02-16,中国,山东省,烟台市,46,13,0
  2020-02-16,中国,山东省,潍坊市,43,9,0
  2020-02-16,中国,山东省,济宁市,51,18,0
  2020-02-16,中国,山东省,泰安市,32,5,0
  2020-02-16,中国,山东省,威海市,38,9,0
  2020-02-16,中国,山东省,日照市,16,3,0
  2020-02-16,中国,山东省,临沂市,47,32,0
  2020-02-16,中国,山东省,德州市,37,7,1
  2020-02-16,中国,山东省,聊城市,38,11,0
  2020-02-16,中国,山东省,滨州市,14,9,0
  2020-02-16,中国,山东省,菏泽市,18,11,0
  2020-02-16,中国,河南省,,1246,438,16
  2020-02-16,中国,河南省,未公布来源,0,0,3
  2020-02-16,中国,河南省,郑州市,148,66,0
  2020-02-16,中国,河南省,开封市,26,7,0
  2020-02-16,中国,河南省,洛阳市,31,11,0
  2020-02-16,中国,河南省,平顶山市,58,20,1
  2020-02-16,中国,河南省,安阳市,51,20,0
  2020-02-16,中国,河南省,鹤壁市,19,5,0
  2020-02-16,中国,河南省,新乡市,56,15,2
  2020-02-16,中国,河南省,焦作市,30,7,1
  2020-02-16,中国,河南省,濮阳市,17,2,0
  2020-02-16,中国,河南省,许昌市,38,9,0
  2020-02-16,中国,河南省,漯河市,34,12,0
  2020-02-16,中国,河南省,三门峡市,7,4,0
  2020-02-16,中国,河南省,南阳市,151,57,2
  2020-02-16,中国,河南省,商丘市,91,30,2
  2020-02-16,中国,河南省,信阳市,261,74,2
  2020-02-16,中国,河南省,周口市,71,27,0
  2020-02-16,中国,河南省,驻马店市,138,65,0
  2020-02-16,中国,河南省,济源市,4,0,0
  2020-02-16,中国,湖北省,,58182,6639,1696
  2020-02-16,中国,湖北省,未公布来源,0,0,0
  2020-02-16,中国,湖北省,武汉市,39462,2937,1233
  2020-02-16,中国,湖北省,黄石市,988,192,14
  2020-02-16,中国,湖北省,十堰市,602,116,2
  2020-02-16,中国,湖北省,宜昌市,901,140,21
  2020-02-16,中国,湖北省,襄阳市,1144,114,19
  2020-02-16,中国,湖北省,鄂州市,1230,222,34
  2020-02-16,中国,湖北省,荆门市,909,117,30
  2020-02-16,中国,湖北省,孝感市,3201,380,65
  2020-02-16,中国,湖北省,荆州市,1490,263,36
  2020-02-16,中国,湖北省,黄冈市,2823,716,75
  2020-02-16,中国,湖北省,咸宁市,852,152,8
  2020-02-16,中国,湖北省,随州市,1254,113,22
  2020-02-16,中国,湖北省,恩施土家族苗族自治州,247,76,4
  2020-02-16,中国,湖北省,仙桃市,523,87,17
  2020-02-16,中国,湖北省,潜江市,166,12,6
  2020-02-16,中国,湖北省,天门市,447,27,10
  2020-02-16,中国,湖北省,神农架林区,10,8,0
  2020-02-16,中国,湖南省,,1006,467,3
  2020-02-16,中国,湖南省,长沙市,241,89,1
  2020-02-16,中国,湖南省,株洲市,78,31,0
  2020-02-16,中国,湖南省,湘潭市,35,14,0
  2020-02-16,中国,湖南省,衡阳市,47,28,0
  2020-02-16,中国,湖南省,邵阳市,101,64,1
  2020-02-16,中国,湖南省,岳阳市,154,54,1
  2020-02-16,中国,湖南省,常德市,79,31,0
  2020-02-16,中国,湖南省,张家界市,5,4,0
  2020-02-16,中国,湖南省,益阳市,59,27,0
  2020-02-16,中国,湖南省,郴州市,39,22,0
  2020-02-16,中国,湖南省,永州市,43,28,0
  2020-02-16,中国,湖南省,怀化市,40,30,0
  2020-02-16,中国,湖南省,娄底市,75,34,0
  2020-02-16,中国,湖南省,湘西土家族苗族自治州,8,6,0
  2020-02-16,中国,广东省,,1322,473,4
  2020-02-16,中国,广东省,未公布来源,0,2,0
  2020-02-16,中国,广东省,广州市,338,121,0
  2020-02-16,中国,广东省,韶关市,10,4,0
  2020-02-16,中国,广东省,深圳市,414,131,0
  2020-02-16,中国,广东省,珠海市,96,37,0
  2020-02-16,中国,广东省,汕头市,25,13,0
  2020-02-16,中国,广东省,佛山市,84,23,0
  2020-02-16,中国,广东省,江门市,23,3,0
  2020-02-16,中国,广东省,湛江市,22,11,0
  2020-02-16,中国,广东省,茂名市,13,3,0
  2020-02-16,中国,广东省,肇庆市,17,8,1
  2020-02-16,中国,广东省,惠州市,58,26,0
  2020-02-16,中国,广东省,梅州市,16,7,0
  2020-02-16,中国,广东省,汕尾市,5,1,0
  2020-02-16,中国,广东省,河源市,3,1,0
  2020-02-16,中国,广东省,阳江市,13,7,0
  2020-02-16,中国,广东省,清远市,12,7,0
  2020-02-16,中国,广东省,东莞市,89,15,1
  2020-02-16,中国,广东省,中山市,65,34,0
  2020-02-16,中国,广东省,潮州市,5,1,0
  2020-02-16,中国,广东省,揭阳市,8,4,0
  2020-02-16,中国,广东省,云浮市,0,0,0
  2020-02-16,中国,广西壮族自治区,,238,51,2
  2020-02-16,中国,广西壮族自治区,未公布来源,0,0,0
  2020-02-16,中国,广西壮族自治区,南宁市,50,14,0
  2020-02-16,中国,广西壮族自治区,柳州市,24,8,0
  2020-02-16,中国,广西壮族自治区,桂林市,31,10,0
  2020-02-16,中国,广西壮族自治区,梧州市,5,5,0
  2020-02-16,中国,广西壮族自治区,北海市,43,7,1
  2020-02-16,中国,广西壮族自治区,防城港市,18,1,0
  2020-02-16,中国,广西壮族自治区,钦州市,8,1,0
  2020-02-16,中国,广西壮族自治区,贵港市,8,2,0
  2020-02-16,中国,广西壮族自治区,玉林市,10,1,0
  2020-02-16,中国,广西壮族自治区,百色市,3,0,0
  2020-02-16,中国,广西壮族自治区,贺州市,4,0,0
  2020-02-16,中国,广西壮族自治区,河池市,22,0,1
  2020-02-16,中国,广西壮族自治区,来宾市,11,0,0
  2020-02-16,中国,广西壮族自治区,崇左市,0,0,0
  2020-02-16,中国,海南省,,162,52,4
  2020-02-16,中国,海南省,未公布来源,0,0,0
  2020-02-16,中国,海南省,海口市,33,12,0
  2020-02-16,中国,海南省,三亚市,54,15,1
  2020-02-16,中国,海南省,三沙市,0,0,0
  2020-02-16,中国,海南省,儋州市,15,7,0
  2020-02-16,中国,海南省,五指山市,0,0,0
  2020-02-16,中国,海南省,琼海市,6,3,1
  2020-02-16,中国,海南省,文昌市,3,1,0
  2020-02-16,中国,海南省,万宁市,13,4,0
  2020-02-16,中国,海南省,东方市,3,2,0
  2020-02-16,中国,海南省,定安县,3,2,1
  2020-02-16,中国,海南省,屯昌县,0,0,0
  2020-02-16,中国,海南省,澄迈县,9,1,1
  2020-02-16,中国,海南省,临高县,6,3,0
  2020-02-16,中国,海南省,白沙黎族自治县,0,0,0
  2020-02-16,中国,海南省,昌江黎族自治县,7,0,0
  2020-02-16,中国,海南省,乐东黎族自治县,2,0,0
  2020-02-16,中国,海南省,陵水黎族自治县,4,0,0
  2020-02-16,中国,海南省,保亭黎族苗族自治县,3,1,0
  2020-02-16,中国,海南省,琼中黎族苗族自治县,1,1,0
  2020-02-16,中国,重庆市,,551,207,5
  2020-02-16,中国,重庆市,万盛经开区,1,0,0
  2020-02-16,中国,重庆市,两江新区,17,7,0
  2020-02-16,中国,重庆市,未公布来源,0,0,0
  2020-02-16,中国,重庆市,高新区,4,1,0
  2020-02-16,中国,重庆市,万州区,106,35,3
  2020-02-16,中国,重庆市,涪陵区,3,1,0
  2020-02-16,中国,重庆市,渝中区,20,7,0
  2020-02-16,中国,重庆市,大渡口区,7,4,0
  2020-02-16,中国,重庆市,江北区,27,3,0
  2020-02-16,中国,重庆市,沙坪坝区,8,0,0
  2020-02-16,中国,重庆市,九龙坡区,20,7,1
  2020-02-16,中国,重庆市,南岸区,15,2,0
  2020-02-16,中国,重庆市,北碚区,0,0,0
  2020-02-16,中国,重庆市,綦江区,23,5,0
  2020-02-16,中国,重庆市,大足区,14,2,0
  2020-02-16,中国,重庆市,渝北区,15,5,0
  2020-02-16,中国,重庆市,巴南区,6,1,0
  2020-02-16,中国,重庆市,黔江区,2,2,0
  2020-02-16,中国,重庆市,长寿区,20,9,0
  2020-02-16,中国,重庆市,江津区,4,2,0
  2020-02-16,中国,重庆市,合川区,23,6,0
  2020-02-16,中国,重庆市,永川区,5,2,0
  2020-02-16,中国,重庆市,南川区,0,0,0
  2020-02-16,中国,重庆市,璧山区,9,4,0
  2020-02-16,中国,重庆市,铜梁区,9,2,0
  2020-02-16,中国,重庆市,潼南区,18,2,0
  2020-02-16,中国,重庆市,荣昌区,9,0,0
  2020-02-16,中国,重庆市,开州区,20,12,1
  2020-02-16,中国,重庆市,梁平区,4,4,0
  2020-02-16,中国,重庆市,武隆区,1,1,0
  2020-02-16,中国,重庆市,城口县,2,2,0
  2020-02-16,中国,重庆市,丰都县,10,2,0
  2020-02-16,中国,重庆市,垫江县,20,5,0
  2020-02-16,中国,重庆市,忠县,20,10,0
  2020-02-16,中国,重庆市,云阳县,24,16,0
  2020-02-16,中国,重庆市,奉节县,20,7,0
  2020-02-16,中国,重庆市,巫山县,10,5,0
  2020-02-16,中国,重庆市,巫溪县,13,8,0
  2020-02-16,中国,重庆市,石柱土家族自治县,14,5,0
  2020-02-16,中国,重庆市,秀山土家族苗族自治县,1,1,0
  2020-02-16,中国,重庆市,酉阳土家族苗族自治县,1,0,0
  2020-02-16,中国,重庆市,彭水苗族土家族自治县,2,0,0
  2020-02-16,中国,四川省,,495,136,3
  2020-02-16,中国,四川省,未公布来源,0,0,0
  2020-02-16,中国,四川省,成都市,140,49,3
  2020-02-16,中国,四川省,自贡市,9,2,0
  2020-02-16,中国,四川省,攀枝花市,13,10,0
